custom_id,model_name,reasoning_model,bug_report_title,bug_report_description,affected_item,reasoning_judge,match
question___da1271fb-ca45-4e8e-95e6-882dd3574cb5,gemini-2.5-flash-preview-04-17,"The character model labeled 'Teamleader' appears to be partially submerged in the ground and grass, indicating a clipping or rendering issue where the character's geometry is intersecting with the terrain geometry.",Character model clipping into terrain,"A character model identified as 'Teamleader' is visually clipping into the ground and surrounding grass. The lower half of the character's body appears to be below the terrain surface, making them look like they are sinking or buried. This graphical glitch affects the character's appearance and interaction with the environment.",Character model (Teamleader),"Both descriptions focus on the same core issue: a character model is visually clipping into the ground so that the lower portion of the body is submerged. While the ground-truth explicitly mentions the character is in a T-pose and the generated report omits that animation detail, the essential problem (character lower body inside the terrain) is identical. All other elements (character name, grass detail) are ancillary and do not contradict the ground truth.",True
question___6230fe66-9a4a-47c4-a346-66e8fdd7a60c,gemini-2.5-flash-preview-04-17,"The player character model is intersecting with the geometry of the closed door, causing parts of the model (specifically the arm and weapon) to be visible through the door. This is a common graphical issue known as clipping.",Player model clipping through closed door,"A player character standing close to or in a doorway is clipping through the closed door. Parts of the player's body and weapon are visible on the other side of the door, which should be obstructed. This occurs at the doorway shown in the screenshot.",Player character model and door geometry,"The ground truth states that the weapon and the character’s hand penetrate (clip into) the door. The generated report also describes the player model and weapon clipping through a closed door, with parts visible on the opposite side. Both focus on the same clipping issue between the character/weapon and the door geometry, indicating the same bug.",True
question___58e7e92c-4b30-422e-b41a-c20ae560667c,gemini-2.5-flash-preview-04-17,"The character's face and ear appear significantly less detailed and somewhat blurry compared to the textures on the clothing and pillow, suggesting a potential issue with skin texture rendering or Level of Detail (LOD) application.",Character Skin Texture Appears Low Resolution/Blurry,"The skin texture on the character's face and ear lacks detail and appears blurry when viewed up close, especially in comparison to the high-resolution textures present on the character's hoodie and the pillow. This visual inconsistency detracts from the overall graphical fidelity of the character model.",Character (Miles Morales),"Ground truth bug is about a missing pillow model (not rendered), revealing the wall behind it. The generated report concerns low-resolution/blurry skin textures on the character’s face; it even says the pillow texture looks fine. There is no overlap in the core issue (missing object vs. texture quality).",False
question___248b3fac-9f83-40e4-85c7-89d7731a4715,gemini-2.5-flash-preview-04-17,"The character model standing near the brown horse appears to be intersecting with the horse's legs, causing a visual clipping issue.",Companion character model clips into horse legs,"When the companion character is positioned close to the horse, their character model clips into the horse's legs and lower body. This visual glitch makes it appear as though the character is partially inside the horse.","Character model, Horse model","Ground truth: A person (character) is under a brown horse and the character’s head clips into the horse’s body. Core issue: character model intersecting/clipping with horse model.
Generated report: States that the companion character model clips into the horse’s legs/lower body, making the character appear partially inside the horse. Core issue: character model intersecting/clipping with horse model.
Both describe the same visual clipping bug between a human character and a horse when they are close/underneath. Minor wording differences (head vs legs/lower body) do not change the core problem of model intersection. Therefore they match.",True
question___840d991a-a434-40e4-8c00-82948a9b0d5c,gemini-2.5-flash-preview-04-17,"The character's facial hair, specifically the goatee area, appears blocky and low-resolution, suggesting a texture or rendering issue that doesn't match the quality of the surrounding graphics.",Character Goatee Texture Appears Blocky/Low-Resolution,The texture applied to the character's goatee/soul patch area is noticeably blocky and appears to be of a much lower resolution or quality than other textures on the character model and in the environment. This results in an unnatural and pixelated appearance for the facial hair.,Character model (facial texture),"Ground truth describes a major anatomical positioning bug: the character's head intersects the body and lacks a neck. The generated report instead talks about low-resolution, blocky facial-hair texture quality. These issues concern entirely different aspects (model placement vs. texture resolution) with no overlap.",False
question___f30767ff-5190-49d9-9118-601ee88d7d2e,gemini-2.5-flash-preview-04-17,"A soldier character is visibly clipping through the concrete ground surface, appearing partially submerged from the waist down. This indicates a rendering or collision detection issue where the character model is intersecting with the environment geometry incorrectly.",Soldier character clipping through ground on pier,"A soldier character model is observed clipping through the concrete surface of the pier. The character is in a prone position, but the lower half of their body is submerged below the ground texture. This visual glitch is persistent and affects the character's appearance, potentially impacting visual fidelity and player immersion. It may also indicate issues with character placement or collision volumes.",Character model (Soldier),"Both descriptions refer to the same core issue: a soldier character model is clipping or sinking into the ground. The generated report adds extra contextual details (pier location, prone position) but does not change the fundamental issue described in the ground truth. Therefore, they describe the same bug.",True
question___68426304-5705-4995-8967-9adf5a6e89a4,gemini-2.5-flash-preview-04-17,"The crowd characters in the background appear to be low-detail models with stiff, unnatural poses and repetitive appearances. This suggests a potential issue with NPC rendering or animation optimization, making the scene look artificial.",Crowd NPCs have low detail and unnatural appearance,"Background crowd members are rendered with very low polygon counts and texture detail. Their poses are often stiff and repetitive, lacking natural movement or variation. This visual issue makes the crowd look unrealistic and detracts from the overall scene quality, particularly in moments where the crowd is visible and expected to appear lively.",Environment (Crowd NPCs),"The ground truth bug describes a specific clipping issue where characters wearing a blue hat overlap each other. The generated report instead talks about low polygon counts, poor textures, and stiff poses in crowd NPCs—problems related to visual fidelity and animation quality, not clipping or characters intersecting. Because the core issues are completely different, the reports do not match.",False
question___7360db67-b45b-4bc2-8378-cdcca906deb7,gemini-2.5-flash-preview-04-17,"The UI element displaying the player's XP ('1,498XP') is being rendered behind the character model's arm, causing it to be partially obscured. UI elements should typically be rendered on top of 3D world objects and characters.",XP display UI text obscured by character model,"The text displaying the player's current XP ('1,498XP') is incorrectly layered behind the player character's arm in the post-flight summary screen. This results in the text being partially or fully hidden, making it difficult to read the exact XP value gained. The UI element should be rendered on top of the character model.",UI element (XP display),"The ground truth bug concerns a 3-D airplane model intersecting a wall, floating above the ground, and its propeller not spinning. The generated report instead describes a UI layering problem where XP text is hidden behind a character’s arm on a summary screen. These issues involve completely different objects (airplane model vs UI text), contexts (in-world scene vs menu screen), and symptoms (model clipping/floating vs text obscured). Therefore they do not describe the same bug.",False
question___cbb22354-1581-4429-b896-753e55f2868c,gemini-2.5-flash-preview-04-17,"A ladder object in the environment appears to be clipping through the wall texture and geometry, indicating a rendering or placement issue.",Environment object clipping: Ladder clips through wall in CEO Office,"In the CEO Office area, a ladder object leaning against the wall is visually clipping through the wall surface. The bottom portion of the ladder appears embedded in the wall or floor, which is a graphical inconsistency.",Environment object (ladder) and wall geometry,"Ground truth issue concerns a character floating as if sitting without a chair – a missing chair/incorrect character pose. Generated report concerns a ladder that visually clips through a wall in the CEO Office. Different objects, locations, and graphical problems; they do not describe the same bug.",False
question___90bde912-e760-472f-ad66-1fc1cb37936b,gemini-2.5-flash-preview-04-17,"The pumpkin object in the bottom left appears to be partially clipping into the ground, and its stem seems detached or misaligned, indicating an issue with object placement or rendering relative to the terrain.",Pumpkin object clipping into ground/incorrect placement,"A pumpkin object located near the player character in the bottom left of the screen is not sitting correctly on the terrain. It appears to be partially submerged in the ground, and its stem is visually detached or incorrectly oriented relative to the pumpkin body and the ground surface. This is a visual glitch affecting object placement.",Environment object (Pumpkin),"Ground truth specifies two distinct issues: (1) the pumpkin is floating above ground, and (2) a person’s hand is clipping into their own body. The generated report mentions only one issue involving a pumpkin that is partially submerged in (clipping into) the ground with an incorrectly oriented stem. It does not mention the pumpkin floating in the air, nor does it mention the hand-clipping issue. Therefore, it does not describe the same core bug(s).",False
question___e01c3392-9525-4039-932a-f39ba19d4999,gemini-2.5-flash-preview-04-17,"The large object being carried by the character is clipping through their right leg, which is a common visual glitch where two game objects intersect incorrectly.",Carried object clips through character's leg,"When the player character is carrying the large cylindrical object (appears to be a bale or similar), the object model clips significantly through the character's right leg model. This visual issue is consistently present while the object is being carried.",Player character model and carried object model,"Ground truth bug concerns the bale being incorrectly positioned relative to the character’s hands— it is attached to the hand but floating, not properly held. The generated report instead describes the bale clipping through the character’s right leg while being carried. The core visual problems (floating near hand vs. intersecting leg) are different and involve different incorrect attachment points. Therefore, they are not the same bug.",False
question___2bccc0ba-f9b2-4f1c-92b9-2a821238d878,gemini-2.5-flash-preview-04-17,"The snow texture in the foreground and mid-ground appears to show noticeable tiling patterns, which can detract from the visual realism of the environment.",Visible texture tiling on snow surfaces,"The texture used for the snow ground appears to repeat visibly in several areas, creating a tiling effect. This is particularly apparent in flatter sections of the snow, making the environment look less natural and more artificial.",Environment (Snow texture),"The ground truth bug describes an object (a gun) floating in the air, indicating a physics or placement issue. The generated bug report discusses visible texture tiling on snow surfaces, which is a graphics/texture repetition issue. These are entirely different problems (object placement vs. texture tiling) with no overlapping elements.",False
question___d1f4cd14-254d-4baa-8dc5-d30a37374c89,gemini-2.5-flash-preview-04-17,"The character model displayed in the acquisition center menu appears to be partially rendered or textured incorrectly, with the main body missing, leaving only the head, cape, and sleeves visible. This is not the intended appearance of a character model.",Character model body missing in Acquisition Center menu,"In the Acquisition Center menu, when viewing the 'Truth Enforcers' premium warbond, the character model displayed on the right side is incomplete. The character's body is not visible, only the head, cape, and arm/hand coverings are rendered. This visual glitch affects the presentation of the warbond content.",Character model in UI menu,"Both descriptions talk about a character shown on the right side of a UI/image whose body (mesh) is invisible while some clothing/gear pieces (cape, helmet/head, arm coverings) are still rendered, resulting in a floating-clothes appearance. The generated report situates this in the Acquisition Center menu and mentions head, cape, and arm/hand coverings instead of cape and helmet, but the core issue—character body not rendered, clothing floating—is identical.",True
question___0a408cdf-72a0-4464-b7f0-0c99be1eaa6c,gemini-2.5-flash-preview-04-17,"The rocks and ground textures near the broken fence on the right side of the image appear to be floating or improperly placed, disconnected from the main terrain.",Floating Environment Geometry near Broken Fence,"On the right side of the scene, near the broken wooden fence, several rocks and sections of ground texture are rendered floating in the air or are visibly disconnected from the surrounding terrain. This creates an unnatural visual gap and is a graphical inconsistency.",Environment,"Ground truth states that part of the scene is rendered incorrectly, resulting in floating elements visible in front of the girl. The generated report also describes incorrect rendering of the environment where rocks and ground texture pieces are floating/disconnected, i.e., floating geometry. Although it specifies the location as “near the broken wooden fence” rather than “in front of the girl,” both reports refer to the same core issue: environment props appear to be floating because of faulty rendering. The difference in exact landmark does not change the fundamental nature of the bug.",True
question___c18522db-baf3-45b7-85eb-fc64b0f110cd,gemini-2.5-flash-preview-04-17,"The dense, opaque smoke or fog on the left side of the screen appears excessive and unnaturally uniform, significantly obscuring the view of the battlefield. This could indicate a rendering issue with the smoke or weather effects.",Excessive Smoke/Fog Rendering Obscures Battlefield View,"A large area of dense, opaque smoke or fog is rendering on the left side of the screen, completely blocking the player's view of the environment in that direction. The effect appears unnaturally uniform and may be rendering with incorrect density or persistence, hindering gameplay visibility and potentially impacting tactical awareness.",Environment (Smoke/Fog effect),"The ground truth issue concerns incorrect rendering of a combat vehicle model, where most of the vehicle is missing and only a few parts are shown. The generated bug report, however, talks about an overly dense smoke/fog visual effect that obscures the player's view. These describe completely different visual problems—one is a missing-geometry issue on a vehicle, the other is an environmental particle effect issue. Therefore, they do not correspond to the same bug.",False
question___d42ad968-50d0-4eea-b237-7ad512d577e6,gemini-2.5-flash-preview-04-17,"Upon reviewing the screenshot for visual anomalies, none were detected. All elements appear to be rendering correctly according to expected game graphics.",Image appears free of visual bugs,"Analysis of the provided screenshot did not reveal any graphical glitches, rendering errors, texture issues, or other visual defects. The environment, objects, UI, and character elements are displayed as expected.",None observed,Ground truth describes a clear visual defect: a helicopter missing its main rotor blades. The generated report states that no graphical issues were observed. This directly contradicts the ground truth and does not mention the missing rotor blades at all.,False
question___b1e6d1df-9694-47ee-8199-d1d6182f59f1,gemini-2.5-flash-preview-04-17,"The clouds and sky in the image appear heavily pixelated and blocky, lacking smooth rendering. This suggests a potential issue with texture resolution, rendering quality, or compression artifacts affecting environmental visuals.",Pixelated and Blocky Clouds/Sky Rendering,"The clouds and the sky background are rendered with noticeable pixelation and blocky artifacts, particularly visible in the upper portion of the screen. This degrades the visual quality of the environment and breaks immersion. The issue persists across different cloud formations visible in the screenshot.","Environment (Clouds, Sky)","Ground truth describes an issue where a person character is upside-down beneath an airplane (a positional/orientation character bug). The generated report talks about pixelated, blocky rendering of clouds and sky (a graphical texture quality issue). These refer to entirely different problems with no overlapping elements.",False
question___38a297c7-e5a8-40a2-91c3-3815dfbceca4,gemini-2.5-flash-preview-04-17,Careful examination of the image did not reveal any graphical bugs or rendering issues. The scene appears to be rendered correctly according to the game's art style and lighting.,No Visual Glitches Observed in Screenshot,"Analysis of the provided screenshot did not reveal any graphical anomalies, rendering errors, texture issues, clipping, or other visual bugs. The scene appears to be rendered as intended.",None,"The ground truth states that a character is floating in the air, indicating a clear visual bug. The generated report explicitly claims that no visual glitches are observed. Therefore, it contradicts the ground truth and does not describe the same issue.",False
question___98092b09-796d-4956-8dc5-3e33ffe95606,gemini-2.5-flash-preview-04-17,"The character model's arm and the weapon it is holding display a texture or effect that appears incomplete, pixelated, and unnaturally applied, suggesting a rendering issue with the material or effect.",Character/Weapon Texture Glitch: Fiery Effect Appears Pixelated and Incomplete,"Observe the character model's right arm and the weapon it is holding. A fiery or glowing effect is present, but it appears highly pixelated, blocky, and does not blend smoothly with the underlying textures. The effect looks unfinished or incorrectly rendered, potentially breaking visual immersion.","Character model (arm), Weapon model (SMG)","Ground truth bug concerns incorrect positioning of the character’s hand and gun, causing clipping of the gun handle with the hand. The generated report instead talks about a pixelated, blocky fiery/glowing texture effect on the character’s arm and weapon, describing visual texture rendering issues rather than positioning or clipping. The core issues are different, so they do not match.",False
question___3e05d224-d5d4-4826-a189-cdbc7f81692e,gemini-2.5-flash-preview-04-17,"Upon careful examination of the provided screenshot, no apparent graphical bugs, rendering issues, or visual glitches were observed. The character model, environment, UI elements, and text appear to be rendered correctly.",No visual glitches found in screenshot,"The image was analyzed for graphical errors such as texture issues, clipping, lighting problems, or rendering artifacts. No such issues were identified; the scene appears to be rendered as intended.",None,"The ground truth bug concerns a missing weapon: the character’s pose implies it should be holding a gun, but the gun is absent. The generated report, however, states that no visual glitches were found and explicitly claims the scene is rendered correctly. This directly contradicts the ground-truth issue and does not mention a missing gun or any similar problem.",False
question___7e89ddca-b087-44b0-9b64-8c4e47fd3e56,gemini-2.5-flash-preview-04-17,"Based on careful examination, no visual glitches, rendering issues, or graphical bugs were identified in the provided screenshot. The scene appears to be rendering correctly.",No Visual Glitches Found,"A thorough review of the screenshot did not reveal any graphical bugs, rendering artifacts, texture issues, or UI problems. The image appears as expected during normal gameplay.",N/A,"The ground truth describes a visual glitch where a person is clipping through an airplane. The generated report explicitly states that no visual glitches were found. Therefore, the generated report does not describe the same issue as the ground truth.",False
question___5c8b8307-2266-428f-9553-01efe4c45cef,gemini-2.5-flash-preview-04-17,"The character model appears to be intersecting with the geometry of the truck's passenger seat and floor, causing the legs to clip through the vehicle.",Character model clipping through truck passenger seat/floor,"When a character is sitting in the passenger seat of the rusty truck, their lower body, specifically the legs, clips through the seat and the floor of the vehicle. This visual bug causes the character model to appear partially submerged within the truck's interior.","Character model, Truck vehicle","Ground truth describes an orange-clothed person whose lower body sinks into the truck’s external fuel tank area. The generated report talks about a character sitting in the passenger seat whose legs go through the seat/floor inside the truck cab. Different location (fuel tank outside vs seat/floor inside), different circumstances (standing near fuel tank vs sitting inside). Therefore they do not describe the same bug.",False
question___7ed7785e-add8-4591-8aa7-d542fe8c2887,gemini-2.5-flash-preview-04-17,"The barrel of the player character's weapon appears to be intersecting with their body or backpack, which is a common graphical clipping issue.",Weapon clipping through player character model,The equipped assault rifle's barrel is clipping through the player character's shoulder or backpack in the first-person view. This visual bug is consistently visible when the weapon is held in this position.,Player character model and equipped weapon,"Ground truth describes a scenario where the entire character is floating in mid-air and the weapon is also floating separately while the hands stay idle, indicating a severe positioning/animation failure. The generated report instead talks about the weapon’s barrel clipping through the character’s shoulder or backpack while the character is otherwise positioned normally. No mention of floating character or weapon, nor idle hand pose. These are different visual issues.",False
question___c595b559-454b-4ed6-9f17-63b62cb851a5,gemini-2.5-flash-preview-04-17,"The apple object displays unnatural black textures that appear corrupted or incorrectly rendered, indicating a visual glitch.",Apple texture glitch: Black blobs appear on surface,"The apple object held by the character exhibits a visual bug where several black, irregular, blob-like textures are rendered on its surface. These textures do not appear to be part of the intended design and look like corrupted graphical elements.",Apple object,"Ground truth bug is about the apple’s geometry intersecting/ clipping through the character’s hand. Generated report instead describes a surface texture issue (black blob artifacts) on the apple. The nature of the visual defect (clipping vs texture corruption), its appearance, and its location relative to the hand are different, so they do not refer to the same bug.",False
question___ecb5cbd2-a8be-4bf9-9ae6-115742dba01a,gemini-2.5-flash-preview-04-17,"The character in the black hooded outfit appears to be suspended in the air next to the player character on the rooftop, defying gravity. This suggests a physics or animation glitch where the character is not properly interacting with the environment.",NPC character floating in the air on rooftop,"An NPC character is observed floating several feet above the rooftop surface next to the player character. The character is stationary and suspended without any visible support, indicating a visual bug related to character placement or physics.",NPC character,"Both descriptions report the same core visual issue: a human/NPC character is unnaturally floating in the air rather than being grounded. While the ground truth mentions the character is on the left side of the image and kneeling, and the generated report specifies the character is on a rooftop and does not mention kneeling, the essential bug (a character floating without support) is consistent across both descriptions.",True
question___4fa871fe-e780-4831-ae22-4b23cf205c2a,gemini-2.5-flash-preview-04-17,"The lower half of the character model lying on the ground appears completely black, lacking any detail or proper lighting, while the upper half is clearly visible and lit. This suggests a rendering issue with either the character model itself or the lighting in that specific area, causing an unnatural silhouette effect.",Character model partially blacked out/unlit on the ground,"When a character (specifically the security guard model shown) is incapacitated and lying on the ground in this location, the lower portion of their body is rendered as a solid black silhouette. The upper body and face are correctly lit and textured, creating a sharp, unnatural line where the rendering issue begins. This visual inconsistency is distracting and may indicate a problem with character model LODs, lighting volumes, or texture rendering under certain conditions.",Character model (incapacitated security guard),Ground truth states the bug is that the character’s head is sunk into their own torso at belly level (geometry/animation clipping issue). The generated report instead talks about the lower half of the character becoming a solid black silhouette while upper body is properly lit (lighting/texturing issue). These are different visual problems involving different body parts and different causes; no indication the head is clipping inside the body in the generated report.,False
question___16ddab62-06cb-4cf2-8e6d-edaffd05267c,gemini-2.5-flash-preview-04-17,"The NPC's fingers are visibly passing through the model of the weapon they are holding, which is a common graphical rendering issue known as clipping.",NPC Hand Clipping Through Weapon,"The character model for the NPC 'Yevhen Tijolo' exhibits a visual glitch where their left hand, specifically the fingers, clips through the foregrip of the large weapon they are holding. This causes the fingers to be partially or fully obscured by the weapon model, breaking visual immersion.","NPC character model (Yevhen Tijolo), Weapon model",Ground truth bug is about multiple characters spawning/rendering in the same location and intersecting with each other. The generated report describes a different visual issue: a single NPC’s hand intersecting/clipping with the weapon it is holding. No mention of multiple characters occupying the same space. Therefore they do not refer to the same bug.,False
question___dc514419-1d5d-4796-afce-837e9dfe7fd1,gemini-2.5-flash-preview-04-17,The soldiers' character models appear to be intersecting with the geometry of the half-track vehicle and the trailer they are sitting on. This is a common visual glitch known as clipping.,Soldier models clipping into half-track and trailer,"Soldier character models are visually clipping into the surfaces of the half-track vehicle and the attached trailer. Specifically, the legs and lower bodies of the soldiers sitting on the edge of the vehicle and trailer are intersecting with the vehicle/trailer geometry. This graphical issue affects the visual fidelity and realism.","Soldier character models, Half-track vehicle, Trailer","The ground truth states that two seated characters are intersecting with each other and with the mechanized-infantry vehicle. The generated report says that soldiers sitting on a half-track (a type of mechanized infantry vehicle) and its trailer are clipping into the vehicle/trailer geometry. Both reports identify a visual/clipping problem involving seated soldier models intersecting the vehicle. Although the generated report omits the detail that the soldiers also intersect with each other, the primary bug (character models clipping while seated on the vehicle) is the same. Asset naming differences (""mechanized infantry vehicle"" vs ""half-track"") still point to the same context. Therefore, they describe the same bug.",True
question___af1715ee-f7ca-4366-b403-72b93e1f76d5,gemini-2.5-flash-preview-04-17,"The character model appears to be floating slightly above the ground surface, as indicated by the gap between the character's feet and the floor, and the position of the shadow.",Player character floats slightly above ground,"The player character model is rendered with a small vertical offset, causing them to appear to float just above the ground when standing still. The shadow is cast below the character's feet, further illustrating the misalignment with the ground plane.",Player character model,"The ground truth issue describes the character’s legs going below the terrain surface (sinking/clipping into the ground). The generated report describes the opposite situation: the character is positioned too high, visibly floating above the ground with a gap. Although both involve vertical misalignment between the character and the ground, the direction and visual symptom differ, so they are not the same bug.",False
question___4988d899-1238-4abd-a28e-b7c10e6bcc0d,gemini-2.5-flash-preview-04-17,"The text 'France AirGroup' and 'Guimbal' on the side of the helicopter are rendered backward, indicating a potential issue with the texture mapping or model rendering.",Helicopter Livery Text is Reversed,The text 'France AirGroup' and 'Guimbal' displayed on the side of the Guimbal Cabri G2 helicopter in the hangar scene is mirrored horizontally. This visual bug affects the realism and presentation of the aircraft model.,Guimbal Cabri G2 helicopter model/texture,Ground truth states the entire helicopter is displayed upside down. Generated report talks about the livery text being mirrored while the helicopter orientation is normal. These describe different visual issues: orientation vs text mirroring.,False
question___3b3cf9f9-bb24-4c9c-9a1b-50194601fdd0,gemini-2.5-flash-preview-04-17,"Upon careful examination of the provided screenshot, no visual glitches, rendering issues, or graphical artifacts were detected. The character model, environment textures, lighting, UI elements (compass/indicators), and subtitles appear to be rendering correctly without any apparent bugs.",No visual bugs found in screenshot,"A detailed analysis of the screenshot did not reveal any graphical errors such as texture problems, clipping issues, lighting glitches, or UI rendering errors. The image appears to be displaying as intended.",None,"The ground truth states that sheets of paper are visibly floating in the air (an obvious visual bug). The generated report claims there are no visual bugs at all. Therefore, the generated report does not describe the same issue; it denies the existence of the bug identified in the ground truth.",False
question___9551e79b-2f10-4256-8910-52ee87a75263,gemini-2.5-flash-preview-04-17,"The characters in the middle section of the image appear to be floating slightly above the floor surface, indicating a potential rendering or collision detection issue where the character models are not properly aligned with the ground plane.",Characters float slightly above the floor,"In the middle section of the building, the two visible characters' feet are not making contact with the floor. They appear to be hovering a small distance above the ground texture. This visual misalignment affects the realism and presentation of the character models within the environment.",Characters,"The ground-truth bug says the two characters are high enough that “their heads clip into the ceiling,” i.e., they intersect the ceiling geometry. The generated report instead states the characters are only “slightly above the floor,” with their feet not touching the ground. Although both involve characters being vertically misplaced, the specific symptom/location is different: in one case the characters are so high their heads penetrate the ceiling, while in the other they are just hovering a bit above the floor with no mention of ceiling clipping. Because these describe different manifestations and severities of vertical misalignment, they are not the same bug.",False
question___d11b0194-3e04-493f-8223-f9bb0c62cf07,gemini-2.5-flash-preview-04-17,"The white object protruding from the character's lower back appears to be geometry or a texture clipping through the character model, which is a common visual glitch.",Character model clipping with white object on lower back,"A character sitting on the bench on the right side of the table has a bright white, irregularly shaped object or texture clipping through their lower back/hip area. The object is clearly visible and does not appear to be part of the character's intended model or equipment.",Character model,"Ground truth describes a floating character seated at the left desk—bug is about the character not touching the ground (floating). Generated report talks about a character on the right side with an unwanted white object clipping through their lower back—bug is about texture/model clipping, not floating. Different symptom, different location; they are not the same issue.",False
question___4f355b56-86bd-43ce-8186-321126df4ed0,gemini-2.5-flash-preview-04-17,"The visual effect displayed on the floor, which appears as blue electrical arcs, does not match the standard visual representation of the Medic's healing beam in Team Fortress 2. The UI indicates the player is healing, but the effect shown is atypical and seems misplaced or incorrectly rendered.",Medic healing effect displays incorrectly as electrical arcs on floor,"When healing a teammate, the visual effect of the healing beam is incorrectly rendered as blue electrical arcs or energy on the floor near the player, instead of the standard solid healing beam connecting the Medic to the target. This graphical anomaly is visible while the player is actively healing, as indicated by the 'Healing: [player name]' text.",Medic healing beam visual effect,"Ground truth bug concerns a static world prop (the health cabinet with red-cross sign) that is positioned incorrectly and clips into the wall. The generated report instead talks about an animated visual effect problem: the Medic’s healing beam being rendered as blue electrical arcs on the floor. The objects involved (health cabinet vs. healing beam), the conditions (object placement vs. effect rendering during healing), and the symptoms (clipping vs. wrong visual effect) are entirely different. Therefore they do not describe the same bug.",False
question___e66972c3-9c07-4693-b728-801b0803d3fe,gemini-2.5-flash-preview-04-17,"The character model is intersecting with the floor geometry, causing parts of the body to be visually hidden or submerged.",Downed character model clipping through floor,"A downed character model is observed clipping through the floor texture near the Christmas tree. The lower half of the character's body appears to be partially submerged in the ground, indicating an issue with model-environment collision or rendering.",Character model,"Ground truth lists two distinct issues: (1) missing gun in the blue-gloved character’s hand-holding pose, and (2) the pink-shirted character’s head clipping into the ground. The generated report only addresses a clipping problem, describing a downed character whose lower half sinks into the floor, and says nothing about a missing gun or the specific characters (blue gloves / pink shirt). Therefore it covers only part of the ground-truth description and omits the missing-gun issue, so the two reports do not refer to the same bug set.",False
question___50ad8077-e22f-4721-a3a7-709ac900431d,gemini-2.5-flash-preview-04-17,"The skinned animal carcass hanging from the ceiling appears to be floating slightly above the hook it is supposed to be attached to, and the hanger is clipping through the carcass's legs. This indicates an issue with object placement or collision.",Skinned carcass floating and clipping with hanger,"Inside the wooden building, a skinned animal carcass is hanging from a hook on the ceiling. The carcass is not properly attached to the hook; it appears to be floating slightly above it. Additionally, the metal hanger is clipping through the lower legs of the carcass. This visual glitch affects the realism and immersion of the environment.",Environment object (skinned animal carcass),"Ground truth reports that a dead animal on the right is floating in the air. The generated report describes a skinned animal carcass that is floating/not properly attached to a ceiling hook, resulting in a visual glitch. Both identify the same core issue: a dead animal object (carcass) is floating rather than being correctly positioned. Extra details about clipping with the hanger do not contradict the ground truth. Therefore, they refer to the same bug.",True
question___8821b512-c3f5-41fc-a3e5-b370b14b0748,gemini-2.5-flash-preview-04-17,"The character's left arm appears unnaturally thin and stretched, particularly around the forearm and elbow. This distortion suggests a rendering or animation issue with the character model.",Character left arm appears distorted and thin,"The character model's left arm is visibly distorted, appearing significantly thinner and elongated than a normal human arm. This graphical glitch affects the character's appearance during this specific pose or animation, creating an unnatural visual.",Character model,"Ground truth bug: a gun appears to float behind the character because the person/holder is not rendered. Core issue is missing or incorrect rendering of the character holding the gun, leading to gun floating. Generated report: a visual distortion of the character's left arm (thin, elongated). This is a different graphical issue; no mention of gun or floating weapon, and ground truth does not mention arm distortion. Therefore they describe different bugs.",False
question___69ab4c9c-0cc4-4332-ae29-4aa0cce4a8c9,gemini-2.5-flash-preview-04-17,"The zombie character model appears to be stuck in a standing pose despite being killed (indicated by the missing head and blood splatter). Zombies typically fall or ragdoll upon death, especially from a headshot.",Headless zombie remains standing upright after death,"A common infected zombie was observed standing upright behind a counter after its head was removed. The model did not fall or ragdoll as expected upon death, remaining in a static standing position. This visual bug can be distracting and may incorrectly suggest the enemy is still active.",Zombie character model,"Ground truth bug concerns a zombie model intersecting (clipping) with a desk, implying positional overlap with environment geometry. Generated report talks about a dead, headless zombie that stays upright instead of falling (ragdoll failure). No mention of clipping into a desk or any surface; issue type and circumstances differ. Therefore they do not describe the same bug.",False
question___c382ed0a-145d-427d-a546-15e6e059e89e,gemini-2.5-flash-preview-04-17,"The character model's left arm appears to be clipping through their jacket, which is a common visual rendering issue in video games.",Character arm clipping through jacket,"Observed a character model (likely an NPC or teammate) whose left arm, specifically the gloved hand and forearm area, is visibly clipping through the sleeve of their brown jacket. This graphical artifact is present during normal gameplay.",Character model (specifically the arm and jacket rendering),"The ground truth bug describes two separate characters intersecting each other (inter-penetration between two models). The generated report instead describes a single character’s arm intersecting its own jacket (self-clipping within one model). Because the scenarios involve different entities (two characters vs. one character and its clothing) and thus different underlying issues, they do not describe the same bug.",False
question___8a5ee047-2d80-4ef7-a6f0-7699984ead7a,gemini-2.5-flash-preview-04-17,"The car model appears to be floating slightly above the ground surface, indicating an incorrect placement or physics interaction issue.",Car model floating above ground in environment,"The car object is rendered with a visible gap between its wheels/underside and the reflective floor surface. It does not appear to be resting correctly on the ground, giving the impression that it is floating. This visual discrepancy breaks immersion and suggests a potential issue with object placement, collision, or physics.",Car model,"Ground truth: the wheels intersect incorrectly – front wheel penetrates the car body and rear wheels penetrate the ground (clipping).
Generated report: describes the entire car floating with a gap between wheels and ground (no penetration, opposite situation).
Both mention improper placement relative to ground, but the nature of the error (clipping vs floating) is different, so they do not describe the same bug.",False
